order_id,order_date,product_name,product_quantity,product_price,product_url,product_image_url
205103954,2024-05-25,VITAMINA D3 50000UI - 30 perlas,1,0.0,https://www.hsnstore.com/marcas/essential-series/vitamina-d3-50000ui-30-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-d3-50000iu-30-softgels-hsn_1.webp
205103954,2024-05-25,VITAMINA D3 50000UI - 30 perlas,1,0.0,https://www.hsnstore.com/marcas/essential-series/vitamina-d3-50000ui-30-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-d3-50000iu-30-softgels-hsn_1.webp
205103954,2024-05-25,VITAMINA D3 50000UI - 30 perlas,1,0.0,https://www.hsnstore.com/marcas/essential-series/vitamina-d3-50000ui-30-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-d3-50000iu-30-softgels-hsn_1.webp
205103954,2024-05-25,MULTIVITAMÍNICO ESPECIAL HOMBRE - 30 tabs,1,0.5,https://www.hsnstore.com/marcas/essential-series/multivitaminico-especial-hombre-30-tabs,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/m/e/men-multivitamin-hsn-30-tabs_1.webp
205091786,2024-05-22,CREMA DE ARROZ 2.0 3Kg PLÁTANO,1,15.46,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-platano,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-banana-front-hsn_1.webp
205091786,2024-05-22,MONODOSIS HARINA DE AVENA INSTANTÁNEA 2.0 50g SIN SABOR,1,0.0,https://www.hsnstore.com/marcas/food-series/monodosis-harina-de-avena-instantanea-50g-sin-sabor,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/o/a/oat-flour-unflavoured-monodose-50g-front-hsn_1.webp
205091786,2024-05-22,CREMA DE ARROZ 2.0 3Kg GALLETA,1,15.46,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-galleta,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-biscuit-front-hsn_1.webp
205091786,2024-05-22,CREMA DE ARROZ 2.0 3Kg ARROZ CON LECHE,1,15.46,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-arroz-con-leche,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-rice-pudding-front-hsn_1.webp
205091786,2024-05-22,CREMA DE ARROZ 2.0 3Kg CACAHUETE Y CARAMELO,1,15.46,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-cacahuete-y-caramelo,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-peanut-caramel-new-front-hsn_1.webp
205091786,2024-05-22,CREMA DE ARROZ 2.0 3Kg VAINILLA,1,15.46,https://www.hsnstore.com/marcas/food-series/crema-de-arroz-2-0-3kg-vainilla,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/r/i/rice-cream-2-0-3kg-vainilla-front-hsn_1.webp
